id,name,X,Y,area,subcatchment,river,catchment,country,strahler,pfafstetter,rl1.5,rl2,rl5,rl10,rl20,rl50,rl100,rl200,rl500,n_events_obs,TP,FN,FP,recall,precision,f1
3165,L'Allier à Saint-Yorre,3817500,2572500,8950,Allier,Allier,Loire,FR,,8311,422.400,531.300,799.300,976.800,1147.100,1367.400,1532.500,1697.100,1914.100,1,0.000,1.000,0.000,0.000,,0.000
3167,L'Allier à Châtel-de-Neuvre,3807500,2612500,12825,Allier,Allier,Loire,FR,,8111,530.600,650.400,945.200,1140.400,1327.600,1569.900,1751.500,1932.400,2171.200,2,0.000,2.000,0.000,0.000,,0.000
3168,L'Allier à Moulins,3807500,2627500,13100,Allier,Allier,Loire,FR,,8111,529.400,647.700,938.700,1131.400,1316.200,1555.500,1734.800,1913.400,2149.100,2,0.000,2.000,0.000,0.000,,0.000
3169,L'Allier à Cuffy,3792500,2667500,14300,Allier,Allier,Loire,FR,,8111,543.300,658.800,943.100,1131.300,1311.800,1545.500,1720.600,1895.000,2125.200,2,0.000,2.000,0.000,0.000,,0.000
3170,La Loire à Cours-les-Barres,3792500,2682500,32800,Loire,Loire,Loire,FR,,7111,1285.100,1557.200,2227.000,2670.400,3095.800,3646.400,4058.900,4470.000,5012.400,0,0.000,0.000,0.000,,,
3171,La Loire à Saint-Martin-sur-Ocre et à Gien,3767500,2757500,35900,Loire,Loire,Loire,FR,,7111,1312.100,1565.800,2190.200,2603.700,3000.300,3513.600,3898.300,4281.500,4787.200,0,0.000,0.000,0.000,,,
3172,La Loire à Orléans,3717500,2787500,37250,Loire,Loire,Loire,FR,,7111,1299.500,1539.000,2128.300,2518.400,2892.600,3377.000,3740.000,4101.700,4578.900,0,0.000,0.000,0.000,,,
3173,La Loire à Blois,3672500,2757500,38375,Loire,Loire,Loire,FR,,7111,1300.300,1531.500,2100.300,2476.900,2838.200,3305.800,3656.200,4005.300,4466.000,0,0.000,0.000,0.000,,,
3174,Le Cher à Saint-Amand-Montrond,3747500,2652500,3900,Cher,Cher,Loire,FR,,6511,82.200,92.000,116.300,132.400,147.800,167.700,182.700,197.600,217.200,0,0.000,0.000,0.000,,,
3175,L'Yèvre à Savigny-en-Septaine,3757500,2687500,550,Cher,Yevre,Loire,FR,,6411,13.900,15.800,20.300,23.300,26.200,29.900,32.700,35.400,39.100,1,0.000,1.000,0.000,0.000,,0.000
3176,Le Cher à Selles-sur-Cher,3692500,2717500,9275,Cher,Cher,Loire,FR,,6311,194.100,216.800,272.700,309.800,345.300,391.200,425.700,460.000,505.300,0,0.000,0.000,0.000,,,
3177,Le Cher à Châtillon-sur-Cher,3677500,2722500,12800,Cher,Cher,Loire,FR,,6111,271.800,309.200,401.100,462.000,520.400,596.000,652.600,709.100,783.500,0,0.000,0.000,0.000,,,
3178,Le Cher à Tours,3617500,2737500,13650,Cher,Cher,Loire,FR,,6111,277.700,317.400,415.300,480.100,542.200,622.700,683.000,743.000,822.300,0,0.000,0.000,0.000,,,
3179,La Loire à Langeais,3597500,2737500,56675,Loire,Loire,Loire,FR,,5311,1542.900,1764.300,2309.100,2669.800,3015.800,3463.600,3799.200,4133.600,4574.700,0,0.000,0.000,1.000,,0.000,0.000
3180,L'Indre à Saint-Cyran-du-Jambot,3647500,2697500,1775,Loire,Indre,Loire,FR,,5211,42.300,48.000,61.900,71.100,80.000,91.400,100.000,108.600,119.900,0,0.000,0.000,0.000,,,
3181,Le Clain à Poitiers,3582500,2657500,2450,Vienne,Clain,Loire,FR,,4411,75.600,92.400,133.600,160.900,187.100,220.900,246.300,271.600,305.000,0,0.000,0.000,0.000,,,
3182,La Vienne à Ingrandes,3602500,2687500,10250,Vienne,Vienne,Loire,FR,,4311,531.400,589.700,733.400,828.500,919.700,1037.700,1126.200,1214.300,1330.600,0,0.000,0.000,0.000,,,
3183,La Creuse à Ciron [Scoury],3652500,2652500,3500,Vienne,Creuse,Loire,FR,,4231,176.600,221.200,330.900,403.500,473.200,563.400,631.000,698.300,787.100,0,0.000,0.000,0.000,,,
3184,La Gartempe à Montmorillon,3622500,2632500,1825,Vienne,Gartempe,Loire,FR,,4223,114.400,131.400,173.200,200.900,227.400,261.800,287.500,313.200,347.000,1,0.000,1.000,0.000,0.000,,0.000
3185,L'Anglin à Mérigny,3627500,2657500,1625,Vienne,Anglin,Loire,FR,,4222,130.100,150.700,201.500,235.100,267.300,309.000,340.300,371.400,412.500,1,0.000,1.000,0.000,0.000,,0.000
3186,La Creuse à Leugny,3617500,2682500,7950,Vienne,Creuse,Loire,FR,,4211,414.400,490.100,676.300,799.700,918.000,1071.100,1185.900,1300.200,1451.000,1,0.000,1.000,0.000,0.000,,0.000
3187,La Vienne à Nouâtre et à Pouzay,3602500,2707500,20075,Vienne,Vienne,Loire,FR,,4111,939.800,1073.000,1401.100,1618.200,1826.500,2096.200,2298.200,2499.500,2765.200,1,0.000,1.000,0.000,0.000,,0.000
3188,La Loire à Montsoreau et à Saumur,3562500,2732500,81450,Loire,Loire,Loire,FR,,3311,2212.900,2473.700,3115.700,3540.800,3948.500,4476.200,4871.700,5265.800,5785.600,0,0.000,0.000,2.000,,0.000,0.000
3189,Le Thouet à Missé [Missé],3547500,2702500,1150,Thouet,Thouet,Loire,FR,,3211,35.800,43.800,63.500,76.600,89.100,105.400,117.500,129.600,145.600,1,0.000,1.000,0.000,0.000,,0.000
3190,La Sarthe à Neuville-sur-Sarthe et à Souillé [Montreuil],3592500,2827500,2675,Maine,Sarthe,Loire,FR,,2451,133.800,150.900,193.000,220.800,247.500,282.100,308.000,333.900,367.900,1,1.000,0.000,0.000,1.000,1.000,1.000
3191,L'Huisne à Nogent-le-Rotrou [Pont de bois],3642500,2842500,950,Maine,Huisne,Loire,FR,,2441,41.600,53.600,83.300,102.900,121.700,146.000,164.200,182.400,206.400,2,1.000,1.000,0.000,0.500,1.000,0.667
3192,L'Huisne à Montfort-le-Gesnois [La Pécardière],3607500,2817500,1925,Maine,Huisne,Loire,FR,,2441,87.900,105.400,148.400,176.900,204.200,239.600,266.100,292.500,327.400,2,1.000,1.000,0.000,0.500,1.000,0.667
3193,La Sarthe à Spay [Ecluse de Prélandon],3587500,2802500,5525,Maine,Sarthe,Loire,FR,,2431,253.100,282.300,354.300,402.000,447.700,506.900,551.300,595.500,653.800,1,1.000,0.000,0.000,1.000,1.000,1.000
3194,La Sarthe à Saint-Denis-d'Anjou [Beffes],3547500,2797500,7450,Maine,Sarthe,Loire,FR,,2431,318.800,357.700,453.200,516.500,577.200,655.800,714.700,773.300,850.700,1,1.000,0.000,0.000,1.000,1.000,1.000
3195,Le Loir à Saint-Maur-sur-le-Loir,3682500,2822500,1150,Maine,Loir,Loire,FR,,2400,11.700,14.400,21.100,25.600,29.800,35.300,39.500,43.600,49.000,2,2.000,0.000,0.000,1.000,1.000,1.000
3196,Le Loir à Flée [Port-Gautier],3607500,2777500,6575,Maine,Loir,Loire,FR,,2421,105.400,125.700,175.800,209.000,240.800,282.000,312.800,343.600,384.100,0,0.000,0.000,2.000,,0.000,0.000
3197,Le Loir à Durtal,3552500,2782500,8100,Maine,Loir,Loire,FR,,2421,149.300,178.600,250.700,298.500,344.200,403.500,447.900,492.200,550.600,0,0.000,0.000,1.000,,0.000,0.000
3198,La Mayenne à Saint-Fraimbault-de-Prières,3537500,2862500,1950,Maine,Mayenne,Loire,FR,,2431,138.100,157.500,205.300,236.900,267.300,306.500,336.000,365.300,404.000,1,1.000,0.000,0.000,1.000,1.000,1.000
3199,La Mayenne à l'Huisserie [Bonne],3522500,2822500,3675,Maine,Mayenne,Loire,FR,,2431,252.300,285.200,366.200,419.800,471.200,537.800,587.700,637.300,702.900,1,1.000,0.000,0.000,1.000,1.000,1.000
3200,L'Oudon à Châtelais [Marcillé],3502500,2802500,750,Maine,Oudon,Loire,FR,,2421,24.100,27.900,37.400,43.600,49.600,57.300,63.100,68.900,76.500,1,0.000,1.000,0.000,0.000,,0.000
3201,L'Oudon à Segré [écluse de Maingué],3512500,2787500,1475,Maine,Oudon,Loire,FR,,2421,43.500,50.900,69.000,81.000,92.500,107.400,118.500,129.700,144.300,1,1.000,0.000,0.000,1.000,1.000,1.000
3202,La Loire à Chalonnes-sur-Loire et à Ingrandes et à Montjean-,3502500,2757500,110750,Loire,Loire,Loire,FR,,1511,2818.900,3110.600,3828.300,4303.500,4759.400,5349.400,5791.500,6232.100,6813.300,0,0.000,0.000,1.000,,0.000,0.000
3203,La Sèvre Nantaise à Clisson,3467500,2727500,1400,La Sevre,Sevre,Loire,FR,,1431,118.600,139.000,189.400,222.700,254.700,296.100,327.100,358.000,398.800,1,1.000,0.000,0.000,1.000,1.000,1.000
3204,La Maine à Remouillé,3462500,2727500,625,La Sevre,Maine,Loire,FR,,1421,61.600,74.900,107.600,129.300,150.100,177.000,197.200,217.200,243.700,1,1.000,0.000,0.000,1.000,1.000,1.000
3205,La Garonne à Arlos et à Saint-Béat,3562500,2247500,700,"Garonne, headwaters",Garonne,Garonne,FR,1.000,571,54.600,67.000,97.500,117.700,137.100,162.200,181.000,199.700,224.500,0,0.000,0.000,1.000,,0.000,0.000
3206,Le Salat à Roquefort-sur-Garonne,3587500,2272500,4425,Salat,Salat,Garonne,FR,2.000,551,444.600,519.600,704.100,826.300,943.500,1095.200,1208.900,1322.200,1471.600,1,1.000,0.000,1.000,1.000,0.500,0.667
3207,La Garonne à Portet-sur-Garonne,3627500,2307500,10000,"Garonne, below Ariege",Garonne,Garonne,FR,1.000,531,849.500,1019.300,1437.200,1713.900,1979.300,2322.800,2580.300,2836.700,3175.100,1,1.000,0.000,1.000,1.000,0.500,0.667
3208,Le Tarn à Millau,3767500,2357500,2100,Tarn,Tarn,Garonne,FR,2.000,431,490.400,612.400,912.700,1111.600,1302.300,1549.100,1734.100,1918.500,2161.600,0,0.000,0.000,0.000,,,
3209,L'Aveyron à Laguépie [1],3677500,2377500,1575,Tarn,Aveyron,Garonne,FR,3.000,421,68.900,83.900,120.900,145.400,168.900,199.300,222.000,244.700,274.700,0,0.000,0.000,1.000,,0.000,0.000
3210,L'Aveyron à Montauban [Loubéjac],3627500,2372500,5300,Tarn,Aveyron,Garonne,FR,3.000,421,166.100,191.000,252.300,292.800,331.700,382.100,419.800,457.400,507.000,1,1.000,0.000,0.000,1.000,1.000,1.000
3211,La Garonne à Lamagistère,3587500,2377500,32325,"Garonne, below Tarn",Garonne,Garonne,FR,1.000,351,1948.100,2293.400,3143.000,3705.500,4245.000,4943.400,5466.800,5988.200,6676.200,1,1.000,0.000,1.000,1.000,0.500,0.667
3212,Le Célé à Orniac [Les Amis du Célé],3667500,2417500,1175,Lot,Cele,Garonne,FR,3.000,221,156.700,180.500,239.000,277.800,315.000,363.200,399.200,435.200,482.600,2,0.000,2.000,0.000,0.000,,0.000
3213,La Dordogne à Lanzac et à Souillac,3647500,2457500,8250,"Dordogne, headwaters",Dordogne,Dordogne,FR,1.000,5,498.100,579.900,781.400,914.800,1042.800,1208.400,1332.500,1456.200,1619.300,2,1.000,1.000,1.000,0.500,0.500,0.500
3214,La Dordogne à Cénac-et-Saint-Julien,3632500,2452500,8550,"Dordogne, headwaters",Dordogne,Dordogne,FR,1.000,5,511.800,594.700,798.700,933.800,1063.400,1231.100,1356.800,1482.000,1647.200,2,1.000,1.000,0.000,0.500,1.000,0.667
3215,La Vézère à Larche,3647500,2482500,2525,Vezere,Vezere,Dordogne,FR,2.000,4,264.900,307.700,413.100,482.900,549.800,636.500,701.400,766.100,851.500,1,0.000,1.000,0.000,0.000,,0.000
3216,La Vézère à Campagne,3607500,2462500,3675,Vezere,Vezere,Dordogne,FR,2.000,4,333.100,384.800,512.000,596.200,677.000,781.600,860.000,938.100,1041.100,0,0.000,0.000,0.000,,,
3217,L'Isle à Périgueux,3592500,2497500,2150,Isle,Isle,Dordogne,FR,2.000,2,148.700,167.900,215.300,246.600,276.700,315.600,344.800,373.800,412.200,1,1.000,0.000,0.000,1.000,1.000,1.000
3218,L'Isle à Abzac,3522500,2487500,3825,Isle,Isle,Dordogne,FR,2.000,2,219.300,252.200,333.200,386.800,438.300,504.800,554.700,604.400,670.000,1,1.000,0.000,0.000,1.000,1.000,1.000
3219,Le Luy à Saint-Pandelon,3432500,2352500,1050,Adour,Luy,Adour,FR,2.000,32,90.600,103.200,134.400,155.000,174.800,200.400,219.600,238.700,263.900,1,1.000,0.000,0.000,1.000,1.000,1.000
3220,Le Gave d'Oloron à Oloron-Sainte-Marie [Pont SNCF],3457500,2292500,1300,Les Gaves Runis,Gave d'Oloron,Adour,FR,2.000,23,250.700,294.700,402.800,474.400,543.100,632.000,698.600,765.000,852.500,1,1.000,0.000,1.000,1.000,0.500,0.667
3221,Le Gave d'Oloron à Escos,3432500,2322500,2600,Les Gaves Runis,Gave d'Oloron,Adour,FR,2.000,23,484.500,577.200,805.400,956.400,1101.400,1288.900,1429.500,1569.500,1754.300,2,2.000,0.000,0.000,1.000,1.000,1.000
3223,La Saône à Cendrecourt,4017500,2757500,1225,Saone,Saone,Rhone,FR,2.000,675,122.700,143.300,194.000,227.700,259.900,301.600,332.900,364.100,405.200,0,0.000,0.000,1.000,,0.000,0.000
3224,La Lanterne à Fleurey-lès-Faverney,4027500,2742500,1000,Saone,Lanterne,Rhone,FR,3.000,674,127.200,145.000,188.700,217.600,245.400,281.300,308.300,335.100,370.500,0,0.000,0.000,1.000,,0.000,0.000
3225,La Saône à Ray-sur-Saône,4012500,2727500,3775,Saone,Saone,Rhone,FR,2.000,673,375.700,428.200,557.500,643.200,725.300,831.600,911.300,990.700,1095.400,0,0.000,0.000,1.000,,0.000,0.000
3226,L'Ognon à Chassey-lès-Montbozon [Bonnal],4047500,2717500,850,Saone,Ognon,Rhone,FR,3.000,661,78.900,89.900,116.700,134.500,151.600,173.700,190.200,206.700,228.500,1,1.000,0.000,2.000,1.000,0.333,0.500
3227,L'Ognon à Beaumotte-Aubertans,4032500,2707500,1250,Saone,Ognon,Rhone,FR,3.000,661,112.000,127.700,166.200,191.700,216.200,247.800,271.500,295.200,326.400,0,0.000,0.000,2.000,,0.000,0.000
3228,L'Ognon à Pesmes,3987500,2692500,2000,Saone,Ognon,Rhone,FR,3.000,661,170.300,193.600,250.800,288.700,325.100,372.100,407.400,442.500,488.900,0,0.000,0.000,1.000,,0.000,0.000
3229,La Saône à Auxonne,3972500,2687500,8825,Saone,Saone,Rhone,FR,2.000,655,652.800,743.500,966.900,1114.800,1256.600,1440.300,1577.800,1714.900,1895.800,0,0.000,0.000,1.000,,0.000,0.000
3230,La Tille à Cessey-sur-Tille,3957500,2697500,1100,Saone,Tille,Rhone,FR,3.000,654,59.900,67.700,86.900,99.600,111.800,127.500,139.400,151.200,166.700,0,0.000,0.000,0.000,,,
3232,L'Ouche à Sainte-Marie-sur-Ouche [Pont de Pany],3927500,2702500,525,Saone,Ouche,Rhone,FR,3.000,652,31.100,36.100,48.500,56.700,64.600,74.800,82.500,90.100,100.100,0,0.000,0.000,0.000,,,
3233,La Saône à Pagny-la-Ville [Lechatelet],3957500,2672500,11650,Saone,Saone,Rhone,FR,2.000,651,770.800,877.000,1138.500,1311.600,1477.600,1692.500,1853.500,2014.000,2225.700,0,0.000,0.000,1.000,,0.000,0.000
3235,Le Doubs à Goumois,4092500,2687500,1200,Saone,Doubs,Rhone,FR,3.000,647,169.700,193.700,252.800,292.000,329.500,378.100,414.500,450.800,498.700,0,0.000,0.000,0.000,,,
3236,Le Doubs à Glère [Courclavon],4097500,2697500,1350,Saone,Doubs,Rhone,FR,3.000,647,177.800,204.200,269.200,312.300,353.600,407.100,447.100,487.000,539.700,0,0.000,0.000,0.000,,,
3237,Le Dessoubre à Saint-Hippolyte,4077500,2687500,550,Saone,Dessoubre,Rhone,FR,4.000,646,83.400,94.600,122.200,140.500,158.100,180.800,197.800,214.800,237.100,1,0.000,1.000,1.000,0.000,0.000,0.000
3238,Le Doubs à Mathay,4077500,2707500,2275,Saone,Doubs,Rhone,FR,3.000,645,269.300,307.700,402.100,464.600,524.500,602.100,660.300,718.200,794.600,0,0.000,0.000,1.000,,0.000,0.000
3239,L'Allan à Courcelles-lès-Montbéliard,4077500,2717500,1075,Saone,Allaine,Rhone,FR,4.000,644,151.900,181.000,252.500,299.800,345.200,404.000,448.000,491.900,549.800,0,0.000,0.000,0.000,,,
3240,Le Doubs à Voujeaucourt,4072500,2712500,3600,Saone,Doubs,Rhone,FR,3.000,643,405.500,472.300,636.500,745.200,849.500,984.500,1085.700,1186.500,1319.400,0,0.000,0.000,1.000,,0.000,0.000
3241,Le Doubs à Besançon,4022500,2687500,4675,Saone,Doubs,Rhone,FR,3.000,643,498.700,577.700,772.000,900.600,1024.100,1183.800,1303.500,1422.700,1580.100,0,0.000,0.000,1.000,,0.000,0.000
3242,Le Doubs à Rochefort-sur-Nenon,3982500,2677500,5225,Saone,Doubs,Rhone,FR,3.000,643,532.000,615.400,820.600,956.500,1086.800,1255.500,1381.900,1507.800,1674.000,0,0.000,0.000,1.000,,0.000,0.000
3243,La Loue à Chenecey-Buillon,4012500,2677500,1100,Saone,Loue,Rhone,FR,4.000,642,206.400,236.200,309.500,358.000,404.600,464.800,510.000,555.000,614.300,0,0.000,0.000,2.000,,0.000,0.000
3244,La Loue à Champagne-sur-Loue,4002500,2667500,1350,Saone,Loue,Rhone,FR,4.000,642,242.400,277.400,363.600,420.600,475.300,546.200,599.300,652.100,721.900,1,1.000,0.000,1.000,1.000,0.500,0.667
3245,Le Doubs à Neublans-Abergement,3967500,2657500,7475,Saone,Doubs,Rhone,FR,3.000,641,799.500,914.100,1196.000,1382.700,1561.800,1793.600,1967.300,2140.300,2368.600,0,0.000,0.000,2.000,,0.000,0.000
3246,La Dheune à Palleau,3942500,2662500,1000,Saone,Dheune,Rhone,FR,3.000,632,25.800,31.800,46.600,56.400,65.700,77.900,86.900,96.000,107.900,0,0.000,0.000,0.000,,,
3247,La Saône à Chalon-sur-Saône [port fluvial],3927500,2642500,21400,Saone,Saone,Rhone,FR,2.000,631,1511.400,1710.800,2201.600,2526.600,2838.300,3241.800,3544.200,3845.400,4242.900,0,0.000,0.000,1.000,,0.000,0.000
3248,La Saône à Tournus,3932500,2617500,23100,Saone,Saone,Rhone,FR,2.000,631,1541.000,1743.600,2242.200,2572.300,2889.000,3298.800,3606.000,3912.000,4315.700,0,0.000,0.000,1.000,,0.000,0.000
3249,La Seille à Saint-Usuge,3957500,2632500,900,Saone,Seille,Rhone,FR,3.000,621,114.100,134.700,185.500,219.200,251.400,293.200,324.500,355.700,396.800,1,0.000,1.000,0.000,0.000,,0.000
3250,La Bourbre à Tignieu-Jameyzieu,3942500,2522500,725,"Rhone, headwaters",Bourbre,Rhone,FR,2.000,921,115.000,142.100,208.800,253.000,295.400,350.200,391.300,432.300,486.300,2,0.000,2.000,0.000,0.000,,0.000
3251,La Bienne à Jeurre,3992500,2592500,575,Ain,Bienne,Rhone,FR,3.000,821,190.600,216.000,278.600,320.000,359.700,411.100,449.600,488.000,538.700,1,0.000,1.000,2.000,0.000,0.000,0.000
3252,L'Ardèche à Saint-Martin-d'Ardèche [Sauze-Saint-Martin],3872500,2377500,2225,Rhone,Ardeche,Rhone,FR,2.000,321,598.700,766.100,1178.200,1451.100,1712.800,2051.600,2305.400,2558.400,2892.100,1,1.000,0.000,1.000,1.000,0.500,0.667
3253,Le Rhône à Tarascon,3887500,2307500,95975,Rhone,Rhone,Rhone,FR,1.000,111,4788.500,5548.700,7419.600,8658.300,9846.400,11384.400,12536.900,13685.200,15200.100,1,1.000,0.000,0.000,1.000,1.000,1.000
3254,L'Agly à Estagel [Mas de Jau],3727500,2212500,975,Agly,Agly,Agly,FR,1.000,1,75.600,138.200,292.300,394.300,492.100,618.700,713.600,808.200,932.900,0,0.000,0.000,0.000,,,
3255,L'Aude à Carcassonne,3697500,2262500,1825,Aude,Aude,Aude,FR,1.000,1,48.600,70.700,125.000,161.000,195.600,240.200,273.700,307.100,351.100,0,0.000,0.000,0.000,,,
3256,L'Aude à Moussan [Moussoulens - écluse],3747500,2262500,4900,Aude,Aude,Aude,FR,1.000,1,452.900,674.200,1218.600,1579.100,1924.900,2372.500,2707.900,3042.100,3483.000,0,0.000,0.000,0.000,,,
3257,L'Hérault à Agde,3787500,2272500,2625,Herault,Herault,Herault,FR,1.000,1,626.900,789.800,1190.700,1456.200,1710.800,2040.300,2287.300,2533.400,2858.000,0,0.000,0.000,0.000,,,
3258,L'Orb à Béziers [Tabarka],3767500,2277500,1325,Orb,Orb,Orb,FR,1.000,1,84.200,163.000,356.900,485.300,608.400,767.900,887.300,1006.300,1163.400,0,0.000,0.000,2.000,,0.000,0.000
3259,Le Var à Entrevaux [Pont-levis],4062500,2322500,675,Var,Var,Var,FR,1.000,1,80.400,99.900,148.000,179.800,210.300,249.800,279.400,308.900,347.800,0,0.000,0.000,0.000,,,
3267,Faxi,2897500,4887500,2825,Tungufljot,Tungufljot,Oelfusa,IS,3.000,2,265.000,313.400,432.400,511.200,586.800,684.700,758.000,831.100,927.400,0,0.000,0.000,3.000,,0.000,0.000
3271,Above Árbugsár,3077500,5002500,1125,Fnjoska,Fnjoska,Fnjcsk,IS,1.000,1,101.700,121.500,170.200,202.500,233.500,273.500,303.600,333.500,373.000,0,0.000,0.000,0.000,,,
3272,Forsæludalur,2957500,4987500,2100,Vatnsdalsa,Vatnsdalsa,Vatnsdals,IS,1.000,1,111.800,138.900,205.700,249.800,292.200,347.100,388.200,429.200,483.300,0,0.000,0.000,0.000,,,
3278,Hróaldarstaðir,3202500,4947500,725,Sela,Sela,Sela,IS,1.000,1,71.700,85.200,118.200,140.100,161.000,188.200,208.600,228.800,255.600,0,0.000,0.000,0.000,,,
3279,Grímsstaðir,3137500,4947500,5850,Bakkahlaup,Jokulsa A Fjollum,Jkuls Fjllum,IS,1.000,1,534.500,627.200,855.500,1006.700,1151.700,1339.300,1480.000,1620.100,1805.000,0,0.000,0.000,0.000,,,
3280,Upptyppingar,3097500,4887500,1975,Bakkahlaup,Jokulsa A Fjollum,Jkuls Fjllum,IS,1.000,3,257.100,299.100,402.500,470.900,536.600,621.500,685.200,748.700,832.400,2,0.000,2.000,0.000,0.000,,0.000
3281,Lónshnjúkur,3107500,4882500,1375,Bakkahlaup,Kreppa,Jkuls Fjllum,IS,2.000,2,203.600,240.300,330.600,390.400,447.700,522.000,577.600,633.000,706.100,3,0.000,3.000,0.000,0.000,,0.000
3282,Ofan Ullarfossbrúar,3087500,4942500,925,Skjalfandafljot,Svarta,Svarta I Brdardal,IS,1.000,1,77.700,94.900,137.500,165.700,192.700,227.700,253.900,280.000,314.500,0,0.000,0.000,0.000,,,
3283,Aldeyjarfoss,3077500,4942500,2450,Skjalfandafljot,Skjalfandafljot,Skjalfandafljot,IS,1.000,1,218.800,267.400,386.900,466.000,541.900,640.200,713.800,787.100,883.900,0,0.000,0.000,0.000,,,
3284,Kjáfoss,2877500,4952500,1750,Hvi­ta,Hvi­ta,Hvita,IS,1.000,1,114.200,129.100,165.700,190.000,213.200,243.300,265.900,288.400,318.100,0,0.000,0.000,0.000,,,
3286,Haukadalsheiði,2912500,4897500,625,Sanda,Sanda,Oelfusa,IS,3.000,4,65.700,77.100,105.000,123.500,141.200,164.200,181.400,198.500,221.100,0,0.000,0.000,3.000,,0.000,0.000
3287,Dynjandi,2882500,4882500,650,Bruara,Bruara,Oelfusa,IS,2.000,2,67.500,76.700,99.400,114.500,128.900,147.500,161.500,175.400,193.800,0,0.000,0.000,6.000,,0.000,0.000
3307,Salerano sul Lambro - SP115,4272500,2467500,625,Lambro,Lambro,Po,IT,,5411,267.100,312.500,424.200,498.100,569.000,660.800,729.600,798.100,888.600,1,0.000,1.000,0.000,0.000,,0.000
3308,Gera Lario - Fuentes,4277500,2557500,2600,Adda,Adda,Po,IT,,4511,234.200,289.800,426.700,517.400,604.300,716.900,801.200,885.300,996.100,0,0.000,0.000,0.000,,,
3309,Olginate - S.Maria Lavello,4277500,2517500,4600,Adda,Adda,Po,IT,,4511,293.800,381.200,596.500,739.000,875.700,1052.600,1185.200,1317.300,1491.600,0,0.000,0.000,0.000,,,
3310,Lodi - v. X Maggio,4282500,2467500,6175,Adda,Adda,Po,IT,,4311,426.600,547.500,845.100,1042.200,1231.200,1475.800,1659.100,1841.800,2082.800,0,0.000,0.000,0.000,,,
3313,Montodine - via Bodesine,4297500,2472500,1100,Adda,Serio,Po,IT,,4211,151.000,202.300,328.800,412.500,492.800,596.800,674.700,752.300,854.700,0,0.000,0.000,0.000,,,
3314,Cene - Ponte,4307500,2517500,525,Adda,Serio,Po,IT,,4211,55.800,77.400,130.400,165.500,199.200,242.700,275.400,307.900,350.900,0,0.000,0.000,0.000,,,
3317,Capriolo - SP12,4312500,2502500,1875,Oglio,Oglio,Po,IT,,2511,54.500,66.700,96.900,116.800,135.900,160.700,179.300,197.800,222.200,0,0.000,0.000,0.000,,,
3320,Teglio - S. Giacomo,4322500,2562500,1375,Adda,Adda,Po,IT,,4511,117.100,141.200,200.300,239.400,276.900,325.500,361.900,398.200,446.000,0,0.000,0.000,0.000,,,
3321,Manerbio - v. Dante,4332500,2472500,900,Oglio,Mella,Po,IT,,2411,81.200,101.100,150.100,182.500,213.500,253.800,283.900,314.000,353.600,1,0.000,1.000,0.000,0.000,,0.000
3322,Darfo Boario Terme - Cav. Vittorio Venteto,4332500,2527500,1375,Oglio,Oglio,Po,IT,,2511,54.000,65.400,93.400,111.900,129.700,152.700,170.000,187.200,209.800,1,0.000,1.000,0.000,0.000,,0.000
3324,Capo di Ponte - v. Bona,4347500,2547500,775,Oglio,Oglio,Po,IT,,2511,34.200,41.700,60.100,72.400,84.100,99.300,110.600,122.000,136.900,1,0.000,1.000,0.000,0.000,,0.000
